date,url,duration,resolution,video_itag,video_contentlength,video_bitrate,audio_itag,audio_contentlength,audio_bitrate
2024-08-12,https://www.youtube.com/watch?v=XGeLAXr5PRA,430096,1280x720/640x360/256x144/1920x1080,137/136/134/160,100618991/31866383/12826244/4336275,4415058/1349455/531777/137874,140/140/251/251,6962711/6962715/7366043/7292641,131404/131207/166266/159800
2024-08-12,https://www.youtube.com/watch?v=8GCsuCGIVVY,566866,1280x720/640x360/256x144/1920x1080,137/136/134/160,106046408/28692481/11364632/4226413,3608653/1094170/385424/133154,140/140/251/251,9175958/9175946/8907531/8829733,130711/130700/138668/137864
2024-08-12,https://www.youtube.com/watch?v=fIjaAF_Zed0,511677,1280x720/640x360/256x144/1920x1080,137/136/134/160,74155060/18956640/7383150/2935348,2477418/816910/322723/115919,140/140/251/251,8282765/8282765/8149567/8049348,130731/130752/156103/156480
2024-08-12,https://www.youtube.com/watch?v=QriCw0Io9k8,584784,1280x720/640x360/256x144/1920x1080,137/136/134/160,93025486/23687352/9940663/4225172,3292944/766104/282183/178815,140/140/251/251,9465735/9465956/9108293/9002675,130899/130895/138666/136190
2024-08-12,https://www.youtube.com/watch?v=K4-ujAlcUSw,577476,1280x720/640x360/256x144/1920x1080,137/136/134/160,77356383/19022832/7710586/2980606,2693251/1094529/440093/113456,140/140/251/251,9347682/9347724/8454058/8389547,130778/130631/145684/142976
2024-08-12,https://www.youtube.com/watch?v=ME5PyBr_AOU,504503,1280x720/640x360/256x144/1920x1080,137/136/134/160,78040939/18814424/7616952/2917063,3139360/1063680/410013/121378,140/140/251/251,8166991/8167086/8114701/8040635,130730/130813/146472/146049
2024-08-12,https://www.youtube.com/watch?v=FUYR994j5y8,579111,1280x720/640x360/256x144/1920x1080,137/136/134/160,102883099/24200578/9476345/4005493,3370505/1084660/418817/111244,140/140/251/251,9374085/9374377/8922228/8806520,130781/145485/139581/138210
2024-08-12,https://www.youtube.com/watch?v=BPnhOrqaCkg,592792,1280x720/640x360/256x144/1920x1080,137/136/134/160,48890250/12339944/5107748/2189408,2926312/1015367/394986/106133,140/140/251/251,9595553/9595852/8162022/8158935,130773/130650/120219/119964
2024-08-12,https://www.youtube.com/watch?v=68YGpB7QrXs,590256,1280x720/640x360/256x144/1920x1080,137/136/134/160,56864976/12822724/4559436/1778817,1459251/426991/171048/66753,140/140/251/251,9555219/9555272/10738002/10637070,132445/132685/153176/152699
2024-08-12,https://www.youtube.com/watch?v=_RdswXqkhLA,577677,1280x720/640x360/256x144/1920x1080,137/136/134/160,55531121/15532773/6031736/2451287,1322240/397394/149212/59425,140/251,9350687/8347814,130849/133037
2024-08-12,https://www.youtube.com/watch?v=_aFM8uO3qGI,556789,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,121379137/91747455/124470008/35445731/45626458/71738163/20922194/27965797/36469442/14056874/19683561/20555081/7780387/11375057/10011468/5301026/6414630/4752337,3062038/2071321/2015859/1096645/1222928/1183193/638317/697410/589635/435530/406543/332089/228206/222328/157419/118672/97391/76454,140/140/249/249/250/250/251/251,9013031/9013375/3587997/3564307/4505249/4472683/8502356/8430081,130856/130826/69300/68444/87262/86267/159303/156668
2024-08-12,https://www.youtube.com/watch?v=EIXtLQiIMW8,507680,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,77462084/80510698/73246152/19379014/26831764/40375722/10749842/15908396/20547450/7511732/11077534/11955067/4254394/6606580/6467475/3124055/5352861/3836194,3357006/2525739/1835360/1074985/1145340/1069900/596453/675589/582758/400806/407265/344439/220110/222612/161734/151401/97564/91146,140/140/249/249/250/250/251/251,8218435/8218626/3246294/3256244/3900292/3871011/7581776/7527983,130672/130650/57332/56988/73999/73551/141325/140612
2024-08-12,https://www.youtube.com/watch?v=c1Uy4Po6cSY,566880,1280x720/640x360/256x144/1920x1080,137/136/134/160,100087905/28256295/13026108/3715069,2565647/825387/401424/109188,140/140/251/251,9176216/9176178/10306603/10192481,130862/130862/166684/164937
2024-08-12,https://www.youtube.com/watch?v=g1FzwXovxKk,580846,1280x720/640x360/256x144/1920x1080,137/136/134/160,118028089/29155088/11163503/4268608,4405976/1297110/479078/107459,140/140/251/251,9402587/9402685/9933572/9833629,130799/130776/156200/156263
2024-08-12,https://www.youtube.com/watch?v=Lu84mpNWIHQ,497366,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,127677378/57542819/70396007/29992507/16180565/20674411/9921832/5677482/5017860/3978011,4142442/2009521/2128051/1142693/579120/618454/324056/142788/133002/75558,140/140/251/251,8051655/8051612/7932740/7944131,130965/130956/142553/142593
2024-08-12,https://www.youtube.com/watch?v=XlQ0jslShF8,480980,1280x720/640x360/256x144/1920x1080,137/136/134/160,79250345/18822750/7299224/2680087,2137412/730350/281859/103940,140/140/251/251,7786047/7786031/8069000/7479985,130748/131240/142476/138897
2024-08-12,https://www.youtube.com/watch?v=9w5CzBVIuK0,499633,1280x720/640x360/256x144/1920x1080,137/136/134/160,69659003/17863532/7065359/2846798,1790692/534907/210399/76086,140/140/251/251,8088092/8088029/7860175/7808955,135620/134482/139418/139642
2024-08-12,https://www.youtube.com/watch?v=P3ouRn1ijNs,596328,1280x720/640x360/256x144/1920x1080,137/136/134/160,181944019/94278025/26178447/6019761,4531966/2143617/701212/121492,140/140/251/251,9653057/9653053/9923475/10003421,130955/130957/142605/144124
2024-08-12,https://www.youtube.com/watch?v=iP2OLNU_Lgc,506672,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/243/396/395/160/394,89991442/105023242/22538229/57366328/27385922/8710338/13351830/15460959/7863859/3527490/4009815,3494190/1925490/1045615/1075549/541809/373691/339537/311793/187489/129125/86037,140/140/251/251,8201782/8201782/8532939/8445186,130929/130821/148350/147111
2024-08-12,https://www.youtube.com/watch?v=EWwqRELRzSA,723956,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,89486046/50719416/26157263/38041857/21808764/10469735/13727480/7983374/2986568/5552982,4328755/2695409/1457463/1719130/907967/632942/483235/288906/110837/110945,140/140/251/251,11718245/11718271/11252372/11170390,131038/131009/146732/143224
2024-08-12,https://www.youtube.com/watch?v=Oigo87xd77k,428161,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,73220249/90599098/89764321/18670507/29947230/50016861/10657185/18978531/24235216/7288527/13368499/13463041/4136350/7670948/6774124/2928251/4593106/3520102,1830175/2174976/1885221/517784/796336/1092271/298510/516092/556829/206982/363386/314618/120098/208550/156082/84660/97102/79050,140/140/249/249/250/250/251/251,6931729/6931715/2706418/2669746/3495544/3434095/7723416/7175841,130901/130750/57532/50865/70720/68996/151838/143349
2024-08-12,https://www.youtube.com/watch?v=o9dADLjNpao,658724,1280x720/640x360/256x144/1920x1080,137/136/134/160,173377583/42105166/15229890/6478995,3207193/829395/306802/152702,140/140/251/251,10662655/10662892/9514591/9456289,130962/130965/124816/124766
2024-08-12,https://www.youtube.com/watch?v=rAn5iDFxMMQ,501100,1280x720/640x360/256x144/1920x1080,137/136/134/160,119355626/28524790/10504433/4516481,2787371/774657/291537/140448,140/140/251/251,8111731/8112074/7219715/7189224,130787/130818/125298/124747
2024-08-12,https://www.youtube.com/watch?v=voBQkFWzIxs,572171,1280x720/640x360/256x144/1920x1080,137/136/134/160,66751135/17023382/6769794/2629939,2877662/792519/325124/108112,140/140/251/251,9261702/9261796/8921189/8877348,130690/130726/144317/143335
2024-08-12,https://www.youtube.com/watch?v=O1jtiJD4b54,494627,1280x720/640x360/256x144/1920x1080,137/136/134/160,140506990/73991835/20008187/4611477,4300385/2073329/611302/124964,140/140/251/251,8006832/8006841/7936189/7964673,130832/130839/135638/138396
2024-08-12,https://www.youtube.com/watch?v=VpojYeu_lM0,519719,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,61943545/18346983/7397795/8470728/2720003,1539612/535384/205674/193750/72903,140/140/251/251,8413137/8413155/8633002/8595456,130784/130901/149141/148172
2024-08-12,https://www.youtube.com/watch?v=VNpS_MYddzc,535034,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,106450599/116002004/25857459/65372433/31991534/9941895/17709084/8751630/3864517/4371624,4249781/2345492/1498370/1369530/620832/593580/340994/164600/147970/81849,140/140/251/251,8660830/8661143/9028731/8989666,130768/130657/150471/149345
2024-08-12,https://www.youtube.com/watch?v=g9ov7TIzPsU,524790,1280x720/640x360/256x144/1920x1080,137/136/134/160,76240254/18945063/7405872/2903434,4245096/938926/344167/102504,140/140/251/251,8495086/8495171/8923135/8845490,130702/130784/145198/144302
2024-08-12,https://www.youtube.com/watch?v=R9JY2oRtQRA,642133,1280x720/640x360/256x144,136/134/160,18746437/7114821/2437575,506776/191755/66048,140/140/251/251,10394159/10394474/8596580/8276551,131001/131031/114153/111201
2024-08-12,https://www.youtube.com/watch?v=Z-161m4tMEI,535602,640x360/1280x720/1920x1080/256x144/426x240/854x480,299/303/399/136/247/298/302/398/135/244/397/134/243/396/133/242/395/160/278/394,110582804/176143863/168307870/60273450/65605523/30277460/56749220/88544762/16276866/25298172/30983280/10846879/16748062/17140929/5945699/9389660/8440125/4204401/5929928/4369101,4404035/4413947/3435465/2197725/1514403/1239520/2648358/1768709/614517/708789/632801/408222/409685/340819/222626/223393/161413/167060/97014/75510,140/140/249/249/250/250/251/251,8669845/8669967/3246516/3230743/4166828/4146455/8340327/8307442,130715/130652/53088/52142/68128/66542/135590/133828
2024-08-12,https://www.youtube.com/watch?v=z12fXOZIy9s,488221,1280x720/640x360/256x144/1920x1080,137/136/134/160,68578495/15642174/6089376/2517616,1502016/370028/144880/61768,140/140/251/251,7903583/7903184/8001009/7966808,130604/130619/138267/136098
2024-08-12,https://www.youtube.com/watch?v=ymW-9LV7DYc,659158,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/243/396/395/160/394,84690389/104667312/24462384/57768918/29749062/9681836/13288363/17532887/9290041/3931426/5165023,3444298/2173235/1048709/1253335/659161/377838/350671/362440/172084/109014/87802,140/140/251/251,10669428/10669469/10903246/10825701,131216/131344/151411/150720
2024-08-12,https://www.youtube.com/watch?v=vEyach2olsg,502602,1280x720/640x360/256x144/1920x1080,137/136/134/160,162148123/29173903/8994610/2895114,4318700/1406813/481313/102718,140/140/251/251,8136330/8136434/8733090/8620171,130688/130678/148061/147346
2024-08-12,https://www.youtube.com/watch?v=vnn7Y5Gqvb8,483082,1280x720/640x360/256x144/1920x1080,137/136/134/160,97353015/25136915/10979538/3303865,2118829/590563/267000/78227,140/140/251/251,7820239/7820279/8359137/8302499,130901/130914/146117/144436
2024-08-12,https://www.youtube.com/watch?v=9J6BhqXQRpE,490389,1280x720/640x360/256x144/1920x1080,137/136/134/160,36614526/7353374/2806451/1210658,3604579/1122857/386850/107870,140/140/251/251,7938712/7939013/9267992/9146973,130777/130763/161089/159337
2024-08-12,https://www.youtube.com/watch?v=OTRWqAqybV8,514580,1280x720/640x360/256x144/1920x1080,137/136/134/160,155498941/79182121/22501155/5334905,4914057/2310973/631749/142419,140/140/251/251,8329917/8329913/8734427/8868683,130800/130805/143116/146393
2024-08-12,https://www.youtube.com/watch?v=rg4Ax3OO_2E,636168,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,133019260/108775436/33072115/63139759/32269330/15424551/18161570/9249070/3945603/5032836,4326375/2041565/1677826/1119129/550977/576166/295012/160886/101510/79207,140/140/251/251,10297713/10297578/8989967/8960868,130742/130721/118752/119572
2024-08-12,https://www.youtube.com/watch?v=Fdd4NZl73D8,484183,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,129375097/77672977/66706781/38440452/19768795/18522598/11551155/6059885/4376373/3742076,4707831/2226168/2395831/1241377/639174/733415/376797/185218/153601/86146,140/140/251/251,7837802/7837802/8183340/8273044,130816/130809/141187/144178
2024-08-12,https://www.youtube.com/watch?v=UCGdsg6xEFQ,600766,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,124102640/105729593/30666928/58052522/29846352/11421237/17012042/8738165/4175101/4852121,4224379/2296109/1283409/1287486/631664/423305/354873/172358/145967/79945,140/140/251/251,9724301/9724301/10043023/9937472,131012/130941/160010/156083
2024-08-12,https://www.youtube.com/watch?v=rEVXZ6h44kc,305204,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,51005170/53368631/12802288/29110373/15036937/4984102/8709955/4593649/1994154/2439187,1858017/1715129/972157/975777/529515/288187/301111/149936/102144/73774,140/251,4941747/4943866,130668/138033
2024-08-12,https://www.youtube.com/watch?v=ixtIfvhOBlo,515081,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,80353278/88129197/21624489/47938570/24820194/8703637/14517422/7444713/3823498/3986221,4246824/2113775/2013488/1200646/562221/585431/320704/163693/131037/75455,140/140/251/251,8337972/8338316/8239792/8162693,130933/130805/138796/139446
2024-08-12,https://www.youtube.com/watch?v=TtbUnPgb3a8,663208,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,52601188/63188472/14883478/34774251/18485801/6114240/11101133/6237048/2599725/4771799,1882707/1663897/565509/890823/490479/221479/281240/144904/82786/71376,140/140/251/251,10735357/10735414/9872166/9799499,130901/130872/136640/136187
2024-08-12,https://www.youtube.com/watch?v=kShHgKHD628,1033833,1280x720/640x360/256x144,136/134/160,23855170/9817223/4179472,562915/217025/105163,140/140/251/251,16733389/16733442/15896977/15789099,131214/131209/142690/142549
2024-08-12,https://www.youtube.com/watch?v=ToT8yVxSo4s,494927,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,94397725/87641202/25591700/49943066/26158911/9795326/15093436/7788826/4065957/4114897,3079803/2207758/912544/1236935/631459/344902/330759/155756/154976/73966,140/140/251/251,8011408/8011571/7653488/7590934,130885/130865/142276/141354
2024-08-12,https://www.youtube.com/watch?v=Mz13UUvmGz0,758257,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,50872685/56844897/14575185/31415104/16352320/6091357/9858229/5599732/2457161/4920829,2831580/1936119/981712/1096871/552489/404684/318821/156144/87870/76554,140/140/251/251,12273405/12273188/9893913/9894770,130904/130876/141577/141789
2024-08-12,https://www.youtube.com/watch?v=iltRYkmv9bc,524223,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,75595510/92587022/18263196/48847941/23680792/7233490/13649027/7106853/2694428/3980675,2064717/1733292/615386/1004849/506514/297833/289980/143048/86976/71679,140/140/251/251,8485661/8485661/8854645/8841572,130778/130800/150898/149716
2024-08-12,https://www.youtube.com/watch?v=zljmONf7UHI,529495,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,87133457/103306888/21214362/56971404/27681571/8241688/15361622/7788439/3330626/4098147,2413611/2025525/704719/1139110/565881/257625/317232/155550/120324/76066,140/140/251/251,8571295/8571610/8758433/8674726,130758/130751/151448/149992
2024-08-12,https://www.youtube.com/watch?v=ScGot4rZWbg,602969,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,83648407/86523769/101319736/19768709/29072626/55838876/11234118/18855720/27256272/7789759/13533725/15257450/4522746/7589404/7816168/3164415/5572267/4677399,2735940/2278068/2017956/751910/903830/1133489/426289/600633/571143/288079/384392/319741/163984/210237/160722/118253/96260/81309,140/140/249/249/250/250/251/251,9760726/9761143/3863872/3853216/4822677/4851462/9491397/9492173,130986/131032/59152/59232/76930/77914/147186/147965
2024-08-12,https://www.youtube.com/watch?v=41kxtqsIIxo,481948,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/243/396/395/160/394,70150778/89816533/17515832/49703972/24085819/6696576/10789727/13252318/6645038/2714594/3773947,1988606/2002752/596150/1116091/571195/223717/380973/314424/154690/86577/74183,140/140/251/251,7801913/7802278/7674210/7614771,130851/130803/148593/149748
2024-08-12,https://www.youtube.com/watch?v=dVF3a122_XI,523366,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,65552190/82971522/84584023/15542704/25727669/43318170/9008716/15580432/20247416/6322912/10527041/11638270/3487834/5796802/6195603/2302251/4600052/3823159,2816406/2602884/2124811/868720/1070203/1212900/505540/659771/626513/356118/400312/346729/184827/217992/169259/105067/97121/77932,140/140/249/249/250/250/251/251,8472247/8472656/3534026/3560236/4685030/4725088/9246850/9252509,131073/131100/62550/62586/80747/83632/158100/157279
2024-08-12,https://www.youtube.com/watch?v=jwlskNRov6U,580313,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/243/396/395/160/394,99113908/115097778/22377693/64327404/30994265/8634903/14252725/17095382/8619125/3618658/4612798,2601712/1928831/790929/1095917/569077/312654/386929/320951/157939/111039/78716,140/140/251/251,9393727/9393815/9624377/9571923,131103/131026/147416/146228
2024-08-12,https://www.youtube.com/watch?v=tW3xEA8oQdM,628233,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,24433527/54167669/27839163/8860236/15676692/8006505/2964929/4590171,605912/948168/488964/232636/280268/142356/72953/71780,140/140/251/251,10169028/10168937/8499581/8639138,131046/130957/129472/131646
2024-08-12,https://www.youtube.com/watch?v=mqRsssR00vg,701033,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,27992328/57250677/30901511/11482750/18194198/9919271/4194774/5311396,623656/1060267/563825/247393/315598/153374/90923/70027,140/140/251/251,11347121/11347019/9546119/9758982,130758/130773/128163/133649
2024-08-12,https://www.youtube.com/watch?v=6_kxp2Zanjo,625766,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,94774038/100950739/21605721/53340526/26964005/8215576/15702358/8421769/3457005/4753254,1797251/1846556/549966/1032630/526364/216707/325442/151707/105883/77196,140/140/251/251,10129100/10129114/10729649/10753659,130805/130793/152896/151810
2024-08-12,https://www.youtube.com/watch?v=B5lepTeUeAU,635958,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,17663919/37445880/19778616/7136065/11772443/6619879/2814952/4609968,414934/732044/408462/169961/246339/136670/65131/65726,140/140/251/251,10293936/10293936/8523498/8652810,131123/130981/120098/122796
2024-08-12,https://www.youtube.com/watch?v=Ij5Ba_mxKxs,554066,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,19533492/41832165/22417909/7769414/13112963/7056154/2795185/4102867,507491/1014380/512111/210868/296060/146478/81040/70030,140/140/251/251,8968878/8968718/7338193/7529667,130922/130778/136094/140142
2024-08-12,https://www.youtube.com/watch?v=p4H5TXIUbFY,614680,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,124374261/101870404/36265305/58626889/32100470/13747503/18578180/9419233/5238515/5007650,3460856/1964716/1030750/1119140/609744/400790/342809/168021/145948/86320,140/140/251/251,9950185/9950198/9697773/9771232,130783/130750/149229/148287
2024-08-12,https://www.youtube.com/watch?v=lmlBKlgapV0,647166,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,98034790/103836331/22986001/54929948/28145477/8759815/16473688/8782135/3738002/4915311,2198929/1878497/667632/1041844/534403/259878/306718/148472/117868/71004,140/140/251/251,10475428/10475900/11263278/11307935,130880/130942/168589/171349
2024-08-12,https://www.youtube.com/watch?v=Q4yFBwdM0Fo,531199,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,73414745/71054847/19069910/38508955/20282882/7770312/11988782/6550299/3116492/4193463,4066112/2383994/1166763/1196733/597633/445875/334756/165836/164348/79346,140/140/251/251,8598649/8598704/8034953/8076375,130642/130645/138729/138978
2024-08-12,https://www.youtube.com/watch?v=zFgmNHKjBNM,531666,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/243/396/395/160/394,66951973/77856877/17118008/42371542/22317251/7635256/10196773/13310090/7173060/2899026/4114888,1785334/1656057/460441/941436/489235/182924/278364/283838/146648/89432/73692,140/140/251/251,8606427/8606463/7921320/8015481,130819/130817/133333/134860
2024-08-12,https://www.youtube.com/watch?v=H-jKJvSNT-s,359799,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,76850850/32987662/45503000/18486127/10581567/15563546/6879151/4030568/3488865/2544956,4289081/2005632/2208298/1136553/571331/767488/308423/142883/145695/73702,140/140/251/251,5825498/5825498/5305057/5305624,132612/132612/133417/133451
2024-08-12,https://www.youtube.com/watch?v=4VOAw98QOrE,745433,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,106409258/118296086/27060481/63015999/33330650/11205723/19916860/10463465/4634669/5775757,2459457/1876312/768840/1079374/561808/291334/317478/166294/155209/79407,140/140/251/251,12065785/12065861/10861943/10850237,130848/130848/165956/167756
2024-08-12,https://www.youtube.com/watch?v=lyWPs7wf-FU,600766,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,25841070/54317457/26908518/8539210/14191045/7809667/3366682/4324847,573190/1008681/497961/180359/269720/139955/115528/68349,140/140/251/251,9724738/9724809/9854210/9957975,130881/130986/159569/156030
2024-08-12,https://www.youtube.com/watch?v=qHm1BkCA2WE,1036533,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,49901712/64760861/35342461/14010422/18661637/10208727/5011615/6496169,721598/802225/425839/190248/243273/112469/64348/67039,140/140/251/251,16777181/16777181/17194221/17196200,131204/131204/144557/144556
2024-08-12,https://www.youtube.com/watch?v=aUgPyK7RZEY,643766,640x360/1280x720/256x144/426x240/854x480,136/398/397/134/396/395/160/394,32346922/65436208/29539683/9627146/16201591/8240277/3249473/4576493,662275/1022433/507553/221542/284475/138169/75566/68043,140/140/251/251,10420997/10420994/10339298/10449245,131026/131083/140252/142912
2024-08-12,https://www.youtube.com/watch?v=Qp5xiDJBgSQ,0,,,,,,,
2024-08-12,https://www.youtube.com/watch?v=i7dfA5T5M-w,666866,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,136710126/141091952/36572375/78666863/39362068/13608183/22093425/11009551/4978333/5584295,4300944/2418507/2192113/1346250/613360/714504/362000/188823/161903/85158,140/140/251/251,10794596/10794660/11411210/11393367,130748/130732/153285/152733
2024-08-12,https://www.youtube.com/watch?v=HLEGgrLfa4g,771199,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,194738224/126236812/103317994/64351668/33416540/29852013/19768535/10582881/7410869/6270661,3520564/2118993/1853257/1198991/583629/523229/330244/158742/123291/77182,140/140/251/251,12483161/12483097/12477371/12641510,131085/131065/146859/151084
2024-08-12,https://www.youtube.com/watch?v=3iJD1TA6_5s,483466,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,129375508/63450352/64079941/31292934/15788822/17088605/9375771/5152419/4208035/3539601,3502714/1590666/1759926/908878/457848/567648/272892/138818/127698/70256,140/140/251/251,7826457/7826399/7094052/7096312,130806/130724/129658/128576
2024-08-12,https://www.youtube.com/watch?v=r3TMQZ916LQ,633766,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,108068956/119983052/28661087/66384283/35187179/11718189/20533045/10335623/4868707/5287891,3906634/2111634/1228792/1202194/608449/451958/333654/166678/156363/88000,140/140/251/251,10258760/10259092/9000594/9029693,130717/130677/123282/124230
2024-08-12,https://www.youtube.com/watch?v=TE-fNIjw83E,641333,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,81275788/100597364/21083925/53920358/27904042/8714845/16524390/8741242/3622890/4992912,1797403/1809904/475510/1040440/525251/189824/296091/146246/91126/73236,140/140/251/251,10381072/10381485/8887675/8906456,130990/130984/121158/118468
2024-08-12,https://www.youtube.com/watch?v=gny52AnTVVE,487133,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,53812660/65597031/14686260/32992920/16835326/6459787/10291935/5598953/2279418/3491394,2516506/2045881/1067875/1196087/631822/423601/354689/171177/110300/83499,140/140/251/251,7885866/7885954/7062116/7100598,130687/130708/128641/127192
2024-08-12,https://www.youtube.com/watch?v=lp0GrJpVnbs,385899,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,69909795/74202614/20398600/42278175/22115486/8283886/12604616/6332736/3203608/3141350,3616854/2304882/1192277/1286478/623841/505514/347716/170098/126244/77672,140/140/251/251,6247694/6247897/5961184/6011474,130500/130518/144894/143470
2024-08-12,https://www.youtube.com/watch?v=mb9-yzLIdNY,727033,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,127138892/141873765/35015182/79746005/41866406/14156007/24278139/12157907/5941123/6053176,2407979/2162124/757057/1171718/591340/327489/329548/166692/133609/74219,140/140/251/251,11768159/11768177/11216688/11314608,130869/130859/133117/133945
2024-08-12,https://www.youtube.com/watch?v=iSk1N4SVxz4,628099,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,66036427/82820979/16255389/41824487/21977150/7139517/13546550/7392871/2737492/4477411,1777314/1780771/537038/1001887/522288/207040/294547/147803/74643/71071,140/140/251/251,10167159/10167188/9549617/9607537,130939/130968/132901/133774
2024-08-12,https://www.youtube.com/watch?v=zOGw7Y3Ehhw,901966,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,152889408/177072841/40006635/97830660/51123931/16289454/29569266/14932464/7181144/7527850,1857470/1844083/560278/1039219/540587/282445/308657/154211/129102/74494,140/140/251/251,14599436/14599445/13432117/13564704,130972/130980/136836/139188
2024-08-12,https://www.youtube.com/watch?v=QOjP1xy7A8Y,706866,1280x720/640x360/256x144/1920x1080,137/136/134/160,98808665/26551767/10098668/4032262,4116762/787923/308827/115472,140/140/251/251,11442216/11442255/10633568/10691865,130947/130927/147982/145740
2024-08-12,https://www.youtube.com/watch?v=QjWZTUzGcQo,828333,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/399/136/398/397/134/396/395/160/394,133117039/157244203/35410551/85998607/45052792/14310385/26403674/13354748/6274648/6788488,2809836/2027289/856105/1185411/586720/326280/340628/157812/124459/75184,140/140/251/251,13407517/13407580/12605264/12637959,131140/131022/145017/144814
2024-08-12,https://www.youtube.com/watch?v=BokZam-vfuc,704599,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,101501225/124308451/113432536/25810834/42647036/62158841/15003855/26581353/33010105/10376798/18245231/19458091/5935603/10510941/10089413/3813143/7223470/5322437,1858919/2148335/1703501/570077/926240/993551/330820/568376/521338/229344/353031/326337/129461/200014/151086/77494/96987/74001,140/140/249/249/250/250/251/251,11405909/11406189/4458109/4450697/5550832/5512429/10353263/10265692,131021/131018/54674/54504/70686/70771/133478/133336
